origin,dutch,fg,nw,openness,conscientiousness,extraversion,agreeableness,neuroticism,ideology,polintr,poleff,involvement,polpar,media,poltr,stfdem,antiimm,eu
101,0,1,0,0.805555555555556,0.4,0.631578947368421,0.914285714285714,0.684210526315789,-0.6950647859248209,0.824668646620947,1.16416210945792,-0.331162577108004,0.2286018554701579,0.554386802810468,0.24515278335228965,0.5249470775393946,-0.489017254606085,0.667590875893747
201,0,0,0,0.5,0.628571428571429,0.526315789473684,0.571428571428571,0.236842105263158,0.24548687037510983,-0.00671068518950132,1.16416210945792,0.614773604682551,0.2286018554701579,0.554386802810468,0.9317892174053832,0.5249470775393946,-0.465257598060593,1.0923833113713637
102,0,1,1,0.527777777777778,0.771428571428571,0.447368421052632,0.657142857142857,0.394736842105263,-0.6950647859248209,-0.00671068518950132,-0.655589887646087,-0.331162577108004,-1.0925042162585452,0.554386802810468,0.01627397200125847,0.5249470775393946,0.368537845152853,0.24279844041613038
0,1,0,0,0.611111111111111,0.571428571428571,0.578947368421053,0.6,0.526315789473684,-0.6950647859248209,-0.00671068518950132,0.860870109940585,0.141805513787274,0.2286018554701579,0.0296488697598128,0.7029104060543521,0.29115261674910337,0.167026728652426,0.24279844041613038
102,0,1,1,0.527777777777778,0.828571428571429,0.552631578947368,0.571428571428571,0.263157894736842,0.010348956300127131,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.01627397200125847,-0.17643630483147923,-0.465257598060593,0.24279844041613038
102,0,1,1,0.888888888888889,0.8,0.657894736842105,0.628571428571429,0.0789473684210526,0.010348956300127131,-0.00671068518950132,0.254286110905916,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.01627397200125847,0.057358155958812065,-0.172875091249576,-0.18199399506148622
201,0,0,0,0.638888888888889,0.514285714285714,0.657894736842105,0.828571428571429,0.157894736842105,-0.6950647859248209,-0.00671068518950132,-0.352297888128753,-0.331162577108004,0.2286018554701579,0.554386802810468,0.47403159470332085,0.5249470775393946,-0.301814801892633,0.667590875893747
102,0,1,1,0.611111111111111,0.685714285714286,0.447368421052632,0.571428571428571,0.447368421052632,NA,-0.00671068518950132,0.254286110905916,-0.331162577108004,0.2286018554701579,-0.495089063290843,0.7029104060543521,0.7587415383296859,-0.134806770917108,0.24279844041613038
101,0,1,0,0.611111111111111,0.571428571428571,0.684210526315789,0.771428571428571,0.5,0.010348956300127131,-0.00671068518950132,-0.352297888128753,-0.331162577108004,NA,-0.495089063290843,-0.21260483934977273,-0.4102307656217705,-0.301814801892633,-0.6067864305391029
201,0,0,0,0.666666666666667,0.6,0.736842105263158,0.714285714285714,0.394736842105263,0.24548687037510983,0.824668646620947,1.16416210945792,0.614773604682551,0.2286018554701579,0.0296488697598128,0.7029104060543521,0.5249470775393946,-0.617956965249142,0.24279844041613038
201,0,0,0,0.75,0.485714285714286,0.921052631578947,0.857142857142857,0.526315789473684,0.7157626985250752,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,0.2286018554701579,-0.495089063290843,0.47403159470332085,0.5249470775393946,-0.645281856602199,0.667590875893747
102,0,1,1,0.861111111111111,0.514285714285714,1,0.914285714285714,0.0789473684210526,-0.6950647859248209,-0.00671068518950132,0.254286110905916,0.614773604682551,0.2286018554701579,-1.0198269963415,-0.21260483934977273,-0.8778196872023531,-0.50332591839306,1.0923833113713637
101,0,1,0,0.833333333333333,0.885714285714286,0.894736842105263,0.942857142857143,0.289473684210526,0.24548687037510983,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.47403159470332085,-0.4102307656217705,0.00844160351292308,-0.18199399506148622
102,0,1,1,0.361111111111111,0.457142857142857,0.736842105263158,0.657142857142857,0.473684210526316,0.010348956300127131,-0.838090016999949,-0.0490058886114185,0.614773604682551,-1.0925042162585452,0.554386802810468,-1.1281200847538975,-1.3454086087829358,0.483168892008935,-0.6067864305391029
101,0,1,0,0.666666666666667,0.771428571428571,0.447368421052632,0.542857142857143,0.842105263157895,0.7157626985250752,0.824668646620947,0.254286110905916,0.141805513787274,0.2286018554701579,0.0296488697598128,-1.1281200847538975,-1.3454086087829358,0.521237212341403,-0.6067864305391029
102,0,1,1,0.472222222222222,0.428571428571429,0.473684210526316,0.4,0.526315789473684,0.010348956300127131,-0.00671068518950132,-0.0490058886114185,0.141805513787274,0.2286018554701579,0.0296488697598128,0.01627397200125847,0.5249470775393946,0.190786385197919,0.24279844041613038
102,0,1,1,0.888888888888889,0.742857142857143,0.552631578947368,0.571428571428571,0.342105263157895,0.24548687037510983,0.824668646620947,-0.352297888128753,-0.331162577108004,0.2286018554701579,1.07912473586112,-1.1281200847538975,0.9925359991199773,-1.13561024510608,0.24279844041613038
0,1,0,0,0.75,0.714285714285714,0.657894736842105,1,0.105263157894737,-0.45992687184983827,0.824668646620947,-0.352297888128753,-0.331162577108004,-1.0925042162585452,0.0296488697598128,0.24515278335228965,0.057358155958812065,0.65017692298446,NA
201,0,0,0,0.861111111111111,0.685714285714286,0.921052631578947,0.8,0.236842105263158,-0.22478895777485555,-0.00671068518950132,-0.0490058886114185,0.141805513787274,NA,-0.495089063290843,0.47403159470332085,0.29115261674910337,-0.808724652770159,-0.6067864305391029
101,0,1,0,0.638888888888889,0.542857142857143,0.631578947368421,0.742857142857143,0.421052631578947,-0.9302026999998037,0.824668646620947,0.254286110905916,0.614773604682551,0.2286018554701579,0.0296488697598128,-0.6703624620518351,-0.17643630483147923,0.0143273614638766,0.667590875893747
0,1,0,0,0.388888888888889,0.628571428571429,0.394736842105263,0.628571428571429,0.157894736842105,0.4806247844500925,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,0.2286018554701579,-0.495089063290843,0.24515278335228965,-0.17643630483147923,-0.784964996224666,0.667590875893747
0,1,0,0,0.666666666666667,0.628571428571429,0.526315789473684,0.514285714285714,0.210526315789474,0.9509006126000579,0.824668646620947,0.254286110905916,1.08774169557783,0.2286018554701579,0.554386802810468,-0.4414836507008039,-0.6440252264120618,0.177770157631836,-0.6067864305391029
201,0,0,0,0.5,0.857142857142857,0.631578947368421,0.857142857142857,0.289473684210526,NA,-0.838090016999949,-0.655589887646087,-0.331162577108004,0.2286018554701579,-0.495089063290843,-1.1281200847538975,NA,1.00438740667344,-0.18199399506148622
201,0,0,0,0.694444444444444,0.257142857142857,0.473684210526316,0.314285714285714,0.421052631578947,NA,-0.00671068518950132,-0.352297888128753,0.141805513787274,0.2286018554701579,-1.0198269963415,-0.21260483934977273,0.9925359991199773,-0.458079403888747,1.0923833113713637
201,0,0,0,0.333333333333333,0.8,0.447368421052632,0.6,0.736842105263158,NA,-0.00671068518950132,-0.655589887646087,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.01627397200125847,-0.17643630483147923,1.03889049219834,0.24279844041613038
0,1,0,0,0.527777777777778,0.771428571428571,0.763157894736842,0.771428571428571,0.526315789473684,-0.45992687184983827,-0.838090016999949,-0.655589887646087,-0.331162577108004,0.2286018554701579,-0.495089063290843,0.47403159470332085,0.29115261674910337,0.0143273614638766,0.667590875893747
201,0,0,0,0.555555555555556,0.571428571428571,0.394736842105263,0.6,0.5,0.9509006126000579,-0.00671068518950132,-0.352297888128753,-0.331162577108004,0.2286018554701579,0.0296488697598128,-0.21260483934977273,0.057358155958812065,0.837379375697912,-0.6067864305391029
0,1,0,0,0.555555555555556,0.714285714285714,0.578947368421053,0.771428571428571,0.447368421052632,0.010348956300127131,-0.00671068518950132,-0.655589887646087,0.141805513787274,0.2286018554701579,0.554386802810468,-0.21260483934977273,0.057358155958812065,0.354229181365879,-0.6067864305391029
201,0,0,0,0.666666666666667,1,0.842105263157895,0.828571428571429,0.157894736842105,NA,-0.838090016999949,-0.655589887646087,-0.331162577108004,0.2286018554701579,-1.0198269963415,NA,NA,1.35859789036241,-0.6067864305391029
102,0,1,1,0.416666666666667,0.571428571428571,0.5,0.428571428571429,0.368421052631579,0.010348956300127131,-0.00671068518950132,-0.0490058886114185,0.141805513787274,-1.0925042162585452,0.0296488697598128,0.01627397200125847,-0.4102307656217705,0.219403712771868,0.24279844041613038
101,0,1,0,0.472222222222222,0.714285714285714,0.342105263157895,0.628571428571429,0.552631578947368,NA,-0.00671068518950132,0.254286110905916,0.141805513787274,0.2286018554701579,-0.495089063290843,-1.1281200847538975,-0.8778196872023531,0.190786385197919,-0.6067864305391029
101,0,1,0,0.5,0.714285714285714,0.342105263157895,0.628571428571429,0.131578947368421,-0.22478895777485555,-0.00671068518950132,0.860870109940585,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.24515278335228965,-0.17643630483147923,0.0143273614638766,-0.18199399506148622
101,0,1,0,0.5,0.657142857142857,0.342105263157895,0.657142857142857,0.5,0.010348956300127131,0.824668646620947,-0.0490058886114185,-0.331162577108004,NA,-0.495089063290843,-0.6703624620518351,-0.17643630483147923,0.0143273614638766,-0.6067864305391029
202,0,0,1,0.305555555555556,0.657142857142857,0.263157894736842,0.628571428571429,0.5,NA,-0.838090016999949,-0.655589887646087,-0.331162577108004,0.2286018554701579,-0.495089063290843,0.24515278335228965,NA,0.181335392439401,NA
102,0,1,1,0.583333333333333,0.285714285714286,0.342105263157895,0.685714285714286,0.710526315789474,-0.45992687184983827,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,NA,0.554386802810468,-0.21260483934977273,0.9925359991199773,-0.67751214354043,0.24279844041613038
0,1,0,0,0.472222222222222,0.857142857142857,0.447368421052632,0.971428571428571,0.842105263157895,0.7157626985250752,-0.00671068518950132,-0.655589887646087,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.01627397200125847,NA,0.87544769603038,-0.18199399506148622
202,0,0,1,0.638888888888889,0.457142857142857,0.736842105263158,0.571428571428571,0.368421052631579,0.24548687037510983,-0.838090016999949,-0.352297888128753,0.614773604682551,0.2286018554701579,0.0296488697598128,-0.4414836507008039,-0.17643630483147923,-0.138372005724673,-0.6067864305391029
101,0,1,0,0.527777777777778,0.742857142857143,0.289473684210526,0.628571428571429,0.578947368421053,-0.45992687184983827,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,NA,0.0296488697598128,0.47403159470332085,0.5249470775393946,-0.301814801892633,0.24279844041613038
102,0,1,1,0.583333333333333,0.514285714285714,0.526315789473684,0.457142857142857,0.736842105263158,0.24548687037510983,-0.00671068518950132,-0.0490058886114185,0.141805513787274,NA,0.0296488697598128,0.47403159470332085,0.5249470775393946,0.167026728652426,-0.18199399506148622
102,0,1,1,0.388888888888889,0.542857142857143,0.421052631578947,0.457142857142857,0.473684210526316,0.010348956300127131,-0.00671068518950132,0.254286110905916,0.614773604682551,-1.0925042162585452,-0.495089063290843,0.47403159470332085,0.057358155958812065,0.205095048984894,0.24279844041613038
101,0,1,0,0.666666666666667,0.828571428571429,0.605263157894737,0.914285714285714,0.657894736842105,-0.22478895777485555,-0.00671068518950132,0.254286110905916,-0.331162577108004,NA,-0.495089063290843,0.24515278335228965,0.29115261674910337,-0.312558230872043,0.24279844041613038
0,1,0,0,0.361111111111111,0.828571428571429,0.315789473684211,0.2,0.526315789473684,0.010348956300127131,-0.838090016999949,-0.655589887646087,-0.331162577108004,-1.0925042162585452,0.0296488697598128,0.01627397200125847,-0.17643630483147923,-0.138372005724673,0.24279844041613038
102,0,1,1,0.777777777777778,0.828571428571429,0.815789473684211,0.942857142857143,0.131578947368421,-1.1653406140747864,-0.00671068518950132,1.16416210945792,0.614773604682551,0.2286018554701579,-0.495089063290843,0.24515278335228965,0.29115261674910337,-0.808724652770159,0.24279844041613038
202,0,0,1,0.666666666666667,0.257142857142857,0.710526315789474,0.542857142857143,0.157894736842105,0.010348956300127131,-0.00671068518950132,0.557578110423251,0.614773604682551,0.2286018554701579,0.0296488697598128,0.01627397200125847,0.057358155958812065,-0.972167448938119,0.24279844041613038
0,1,0,0,0.833333333333333,0.514285714285714,0.526315789473684,0.657142857142857,0.184210526315789,0.7157626985250752,0.824668646620947,0.860870109940585,0.614773604682551,0.2286018554701579,0.554386802810468,0.01627397200125847,0.057358155958812065,-0.152680669511648,0.24279844041613038
101,0,1,0,0.722222222222222,0.514285714285714,0.605263157894737,0.514285714285714,0.447368421052632,NA,-0.838090016999949,-0.655589887646087,-0.331162577108004,-1.0925042162585452,-1.0198269963415,-0.4414836507008039,-0.4102307656217705,-0.149115434704083,NA
0,1,0,0,0.694444444444444,0.542857142857143,0.842105263157895,0.485714285714286,0.263157894736842,0.7157626985250752,-0.00671068518950132,0.557578110423251,-0.331162577108004,0.2286018554701579,0.554386802810468,0.47403159470332085,0.29115261674910337,0.0380870180093693,0.24279844041613038
0,1,0,0,0.527777777777778,0.685714285714286,0.657894736842105,0.8,0.394736842105263,0.4806247844500925,-0.00671068518950132,0.254286110905916,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.47403159470332085,0.29115261674910337,0.354229181365879,0.24279844041613038
102,0,1,1,0.722222222222222,0.542857142857143,0.605263157894737,0.742857142857143,0.421052631578947,-0.45992687184983827,-0.00671068518950132,-0.352297888128753,-0.331162577108004,-1.0925042162585452,0.554386802810468,0.01627397200125847,-0.17643630483147923,-0.972167448938119,-0.6067864305391029
201,0,0,0,0.472222222222222,0.714285714285714,0.210526315789474,0.685714285714286,0.5,0.010348956300127131,-0.838090016999949,-0.655589887646087,-0.331162577108004,0.2286018554701579,0.554386802810468,0.47403159470332085,0.29115261674910337,0.0143273614638766,-0.18199399506148622
0,1,0,0,0.638888888888889,0.857142857142857,0.421052631578947,0.685714285714286,0.315789473684211,0.4806247844500925,-0.00671068518950132,-0.0490058886114185,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.47403159470332085,-0.17643630483147923,-0.0201757240610263,1.0923833113713637
102,0,1,1,0.638888888888889,0.285714285714286,0.368421052631579,0.628571428571429,0.578947368421053,-1.1653406140747864,-0.00671068518950132,-0.352297888128753,-0.331162577108004,0.2286018554701579,0.554386802810468,-0.8992412734028663,-1.1116141479926445,-1.13561024510608,-0.6067864305391029
0,1,0,0,0.666666666666667,0.942857142857143,0.184210526315789,0.942857142857143,0.631578947368421,0.7157626985250752,-0.838090016999949,-0.352297888128753,0.141805513787274,0.2286018554701579,-0.495089063290843,-0.6703624620518351,-0.8778196872023531,1.54580034307587,-0.6067864305391029
0,1,0,0,0.472222222222222,0.6,0.578947368421053,0.714285714285714,0.447368421052632,0.010348956300127131,-0.00671068518950132,-0.352297888128753,0.141805513787274,0.2286018554701579,0.0296488697598128,0.7029104060543521,0.29115261674910337,0.71200489986242,-0.18199399506148622
0,1,0,0,0.583333333333333,0.857142857142857,0.368421052631579,0.828571428571429,0.421052631578947,0.010348956300127131,-0.00671068518950132,-0.655589887646087,0.141805513787274,0.2286018554701579,0.554386802810468,-0.6703624620518351,-0.4102307656217705,0.354229181365879,-0.18199399506148622
101,0,1,0,0.527777777777778,0.657142857142857,0.605263157894737,0.6,0.657894736842105,0.010348956300127131,-0.00671068518950132,-0.655589887646087,0.141805513787274,NA,0.0296488697598128,0.24515278335228965,0.29115261674910337,-0.489017254606085,0.667590875893747
0,1,0,0,0.527777777777778,0.6,0.526315789473684,0.628571428571429,0.342105263157895,0.010348956300127131,-0.00671068518950132,0.254286110905916,0.141805513787274,-1.0925042162585452,-0.495089063290843,0.47403159470332085,-0.8778196872023531,1.03889049219834,-0.6067864305391029
0,1,0,0,0.666666666666667,0.314285714285714,0.684210526315789,0.657142857142857,0.368421052631579,0.7157626985250752,-0.00671068518950132,0.860870109940585,0.141805513787274,-1.0925042162585452,0.0296488697598128,0.24515278335228965,0.29115261674910337,0.017892596271441,0.24279844041613038
0,1,0,0,0.583333333333333,0.542857142857143,0.394736842105263,0.857142857142857,0.5,NA,-0.00671068518950132,-0.352297888128753,-0.331162577108004,0.2286018554701579,0.0296488697598128,0.01627397200125847,0.057358155958812065,0.167026728652426,-0.6067864305391029
